Timestamp,Svr_detect,Svr_connect,Ss_request,Ss_Established
20210309_1220-1230,0,1,3,28
20210309_1230-1240,0,1,4,20
20210309_1240-1250,0,1,5,15
20210309_1250-1300,0,1,2,19
20210309_1300-1310,0,1,0,43
20210309_1310-1320,0,1,2,55
20210309_1320-1330,0,1,4,57
20210309_1330-1340,0,1,5,43
20210309_1340-1350,0,1,4,35
20210309_1350-1400,0,1,3,29
20210309_1400-1410,0,1,1,18
20210309_1410-1420,0,1,4,19
20210309_1420-1430,0,1,4,19
20210309_1430-1440,0,1,3,15
20210309_1440-1450,0,1,2,12
20210309_1450-1500,0,1,1,13
20210309_1500-1510,0,0,4,10
20210309_1510-1520,0,1,3,9
20210309_1520-1530,0,1,4,13
20210309_1530-1540,0,1,2,15
20210309_1540-1550,0,1,1,10
20210309_1550-1600,0,1,2,12
20210309_1600-1610,0,1,4,12
20210309_1610-1620,0,1,5,15
20210309_1620-1630,0,1,2,14
20210309_1630-1640,0,1,0,17
20210309_1640-1650,0,1,1,15
20210309_1650-1700,0,1,4,13
20210309_1700-1710,0,0,5,11
20210309_1710-1720,0,1,2,12
20210309_1720-1730,0,1,2,13
20210309_1730-1740,0,1,1,21
20210309_1740-1750,0,1,4,18
20210309_1750-1800,0,1,4,16
20210309_1800-1810,0,1,3,20
20210309_1810-1820,0,1,2,19
20210309_1820-1830,0,1,2,25
20210309_1830-1840,0,1,4,21
20210309_1840-1850,0,1,4,25
20210309_1850-1900,0,1,5,26
20210309_1900-1910,0,0,3,15
20210309_1910-1920,0,1,2,20
20210309_1920-1930,0,1,3,19
20210309_1930-1940,0,1,5,24
20210309_1940-1950,0,1,6,15
20210309_1950-2000,0,1,2,11
20210309_2000-2010,0,1,0,13
20210309_2010-2020,0,2,1,14
20210309_2020-2030,0,1,4,14
20210309_2030-2040,0,1,6,9
20210309_2040-2050,0,1,3,6
20210309_2050-2100,0,1,3,6
20210309_2100-2110,0,0,3,7
20210309_2110-2120,0,1,5,10
20210309_2120-2130,0,1,4,11
20210309_2130-2140,0,1,5,9
20210309_2140-2150,0,1,3,11
20210309_2150-2200,0,1,2,6
20210309_2200-2210,0,1,3,10
20210309_2210-2220,0,1,3,9
20210309_2220-2230,0,1,4,8
20210309_2230-2240,0,1,2,13
20210309_2240-2250,0,1,2,12
20210309_2250-2300,0,1,2,12
20210309_2300-2310,0,0,4,13
20210309_2310-2320,0,1,5,14
20210309_2320-2330,0,1,2,17
20210309_2330-2340,0,1,1,11
20210309_2340-2350,0,1,1,13
20210309_2350-0000,0,1,5,14
20210310_0000-0010,0,1,5,15
20210310_0010-0020,0,1,3,16
20210310_0020-0030,0,1,2,12
20210310_0030-0040,0,1,1,12
20210310_0040-0050,0,1,3,8
20210310_0050-0100,0,1,3,6
20210310_0100-0110,0,1,4,7
20210310_0110-0120,0,1,2,6
20210310_0120-0130,0,1,2,10
20210310_0130-0140,0,1,2,8
20210310_0140-0150,0,1,3,4
20210310_0150-0200,0,1,4,5
20210310_0200-0210,0,1,2,6
20210310_0210-0220,0,1,1,9
20210310_0220-0230,0,1,2,7
20210310_0230-0240,0,1,4,6
20210310_0240-0250,0,1,5,7
20210310_0250-0300,0,1,2,6
20210310_0300-0310,0,1,0,5
20210310_0310-0320,0,1,1,8
20210310_0320-0330,0,1,4,5
20210310_0330-0340,0,1,5,2
20210310_0340-0350,0,1,3,1
20210310_0350-0400,0,1,2,3
20210310_0400-0410,0,1,1,4
20210310_0410-0420,0,1,3,4
20210310_0420-0430,0,1,3,6
20210310_0430-0440,0,1,4,6
20210310_0440-0450,0,1,2,7
20210310_0450-0500,0,1,1,8
20210310_0500-0510,0,1,2,4
20210310_0510-0520,0,1,3,8
20210310_0520-0530,0,1,4,6
20210310_0530-0540,0,1,2,5
20210310_0540-0550,0,1,1,4
20210310_0550-0600,0,1,2,10
20210310_0600-0610,0,1,5,19
20210310_0610-0620,0,1,5,18
20210310_0620-0630,0,1,3,21
20210310_0630-0640,0,1,3,14
20210310_0640-0650,0,1,2,7
20210310_0650-0700,0,1,4,9
20210310_0700-0710,0,1,5,6
20210310_0710-0720,0,1,3,8
20210310_0720-0730,0,1,2,8
20210310_0730-0740,0,2,2,14
20210310_0740-0750,0,1,3,15
20210310_0750-0800,0,1,3,10
20210310_0800-0810,0,1,4,5
20210310_0810-0820,0,1,2,11
20210310_0820-0830,0,1,1,17
20210310_0830-0840,0,1,2,26
20210310_0840-0850,0,1,3,29
20210310_0850-0900,0,1,4,34
20210310_0900-0910,0,1,3,47
20210310_0910-0920,0,1,1,49
20210310_0920-0930,0,1,2,49
20210310_0930-0940,0,1,3,28
20210310_0940-0950,0,1,5,16
20210310_0950-1000,0,1,3,12
20210310_1000-1010,0,1,0,11
20210310_1010-1020,0,2,2,19
20210310_1020-1030,0,1,4,20
20210310_1030-1040,0,1,6,27
20210310_1040-1050,0,2,3,23
20210310_1050-1100,0,1,2,24
20210310_1100-1110,0,1,1,21
20210310_1110-1120,0,1,3,17
20210310_1120-1130,0,1,3,18
20210310_1130-1140,0,1,4,21
20210310_1140-1150,0,1,3,18
20210310_1150-1200,0,1,1,20
20210310_1200-1210,0,1,2,18
20210310_1210-1220,0,1,2,21
20210310_1220-1230,0,1,4,20
20210310_1230-1240,0,1,3,13
20210310_1240-1250,0,1,1,9
20210310_1250-1300,0,0,2,19
20210310_1300-1310,0,1,4,25
20210310_1310-1320,0,1,6,49
20210310_1320-1330,0,1,3,67
20210310_1330-1340,0,1,0,64
20210310_1340-1350,0,1,1,42
20210310_1350-1400,0,1,3,12
20210310_1400-1410,0,1,5,8
20210310_1410-1420,0,1,3,19
20210310_1420-1430,0,2,3,21
20210310_1430-1440,0,2,1,19
20210310_1440-1450,0,1,3,10
20210310_1450-1500,0,0,3,7
20210310_1500-1510,0,1,4,7
20210310_1510-1520,0,2,5,10
20210310_1520-1530,0,1,1,12
20210310_1530-1540,0,1,3,21
20210310_1540-1550,0,1,2,21
20210310_1550-1600,0,1,4,20
20210310_1600-1610,0,1,3,15
20210310_1610-1620,0,1,1,16
20210310_1620-1630,0,1,2,18
20210310_1630-1640,0,1,4,22
20210310_1640-1650,0,1,5,17
20210310_1650-1700,0,0,3,18
20210310_1700-1710,0,1,2,14
20210310_1710-1720,0,1,1,19
20210310_1720-1730,0,1,3,21
20210310_1730-1740,0,1,5,19
20210310_1740-1750,0,1,3,19
20210310_1750-1800,0,1,3,15
20210310_1800-1810,0,1,1,17
20210310_1810-1820,0,1,3,12
20210310_1820-1830,0,1,2,10
20210310_1830-1840,1,1,5,12
20210310_1840-1850,1,1,4,13
20210310_1850-1900,1,1,2,22
20210310_1900-1910,1,1,3,26
20210310_1910-1920,1,1,3,21
20210310_1920-1930,1,1,5,18
20210310_1930-1940,0,1,4,10
20210310_1940-1950,0,1,2,14
20210310_1950-2000,0,1,3,17
20210310_2000-2010,0,1,4,21
20210310_2010-2020,0,1,6,12
20210310_2020-2030,0,1,3,17
20210310_2030-2040,0,1,1,15
20210310_2040-2050,0,1,1,19
20210310_2050-2100,0,1,3,21
20210310_2100-2110,0,1,5,17
20210310_2110-2120,0,1,4,9
20210310_2120-2130,0,1,4,8
20210310_2130-2140,0,1,2,10
20210310_2140-2150,0,1,3,15
20210310_2150-2200,0,1,2,17
20210310_2200-2210,0,1,4,14
20210310_2210-2220,0,1,4,9
20210310_2220-2230,0,1,2,7
20210310_2230-2240,0,2,3,8
20210310_2240-2250,0,2,3,12
20210310_2250-2300,0,2,5,12
20210310_2300-2310,0,2,3,17
20210310_2310-2320,0,1,1,13
20210310_2320-2330,0,1,2,12
20210310_2330-2340,0,1,4,17
20210310_2340-2350,0,1,6,15
20210310_2350-0000,0,1,5,15
20210311_0000-0010,0,1,2,11
20210311_0010-0020,0,1,2,11
20210311_0020-0030,0,1,3,16
20210311_0030-0040,0,2,4,10
20210311_0040-0050,0,1,3,14
20210311_0050-0100,0,2,3,7
20210311_0100-0110,0,1,1,6
20210311_0110-0120,0,1,3,5
20210311_0120-0130,0,1,2,6
20210311_0130-0140,0,1,4,11
20210311_0140-0150,0,1,3,12
20210311_0150-0200,0,1,2,6
20210311_0200-0210,0,1,2,3
20210311_0210-0220,0,2,3,0
20210311_0220-0230,0,1,4,4
20210311_0230-0240,0,1,3,5
20210311_0240-0250,0,0,3,4
20210311_0250-0300,0,1,2,7
20210311_0300-0310,0,1,3,9
20210311_0310-0320,0,1,5,12
20210311_0320-0330,0,1,5,14
20210311_0330-0340,0,1,2,7
20210311_0340-0350,0,1,2,4
20210311_0350-0400,0,1,4,0
20210311_0400-0410,0,1,5,3
20210311_0410-0420,0,1,3,6
20210311_0420-0430,0,1,4,3
20210311_0430-0440,0,1,1,4
20210311_0440-0450,0,1,3,4
20210311_0450-0500,0,1,2,7
20210311_0500-0510,0,1,4,10
20210311_0510-0520,0,1,3,14
20210311_0520-0530,0,1,2,7
20210311_0530-0540,0,1,2,2
20210311_0540-0550,0,1,3,6
20210311_0550-0600,0,1,3,11
20210311_0600-0610,0,1,5,13
20210311_0610-0620,0,1,3,25
20210311_0620-0630,0,1,2,18
20210311_0630-0640,0,0,3,15
20210311_0640-0650,0,1,4,5
20210311_0650-0700,0,1,3,5
20210311_0700-0710,0,1,2,9
20210311_0710-0720,0,1,2,8
20210311_0720-0730,0,1,4,9
20210311_0730-0740,0,1,7,10
20210311_0740-0750,0,1,5,8
20210311_0750-0800,0,1,4,11
20210311_0800-0810,0,1,2,10
20210311_0810-0820,0,1,3,22
20210311_0820-0830,0,1,2,21
20210311_0830-0840,0,2,6,21
20210311_0840-0850,0,1,5,25
20210311_0850-0900,0,1,4,42
20210311_0900-0910,0,1,4,62
20210311_0910-0920,0,1,4,60
20210311_0920-0930,0,1,4,50
20210311_0930-0940,0,1,5,30
20210311_0940-0950,0,1,3,20
20210311_0950-1000,0,1,3,14
20210311_1000-1010,0,1,6,16
20210311_1010-1020,0,1,7,14
20210311_1020-1030,0,0,4,15
20210311_1030-1040,0,1,2,16
20210311_1040-1050,0,1,2,15
20210311_1050-1100,0,1,4,17
20210311_1100-1110,0,1,6,10
20210311_1110-1120,0,1,3,18
20210311_1120-1130,0,1,3,12
20210311_1130-1140,0,1,3,19
20210311_1140-1150,0,1,3,21
20210311_1150-1200,0,1,2,15
20210311_1200-1210,0,1,4,8
20210311_1210-1220,0,1,3,4
20210311_1220-1230,0,1,2,11
20210311_1230-1240,0,1,3,18
20210311_1240-1250,0,1,5,22
20210311_1250-1300,0,1,4,30
20210311_1300-1310,0,1,4,24
20210311_1310-1320,0,1,3,51
20210311_1320-1330,0,1,3,65
20210311_1330-1340,0,1,4,67
20210311_1340-1350,0,1,4,34
20210311_1350-1400,0,1,5,15
20210311_1400-1410,0,1,2,15
20210311_1410-1420,0,0,4,15
20210311_1420-1430,0,1,4,26
20210311_1430-1440,0,1,4,37
20210311_1440-1450,0,1,2,30
20210311_1450-1500,0,1,3,16
20210311_1500-1510,0,1,4,9
20210311_1510-1520,0,1,4,8
20210311_1520-1530,0,1,3,7
20210311_1530-1540,0,1,7,18
20210311_1540-1550,0,1,5,23
20210311_1550-1600,0,1,6,29
20210311_1600-1610,0,1,3,20
20210311_1610-1620,0,0,3,24
20210311_1620-1630,0,1,3,18
20210311_1630-1640,0,1,3,18
20210311_1640-1650,0,1,2,16
20210311_1650-1700,0,1,3,15
20210311_1700-1710,0,1,4,12
20210311_1710-1720,0,1,5,12
20210311_1720-1730,0,1,4,15
20210311_1730-1740,0,1,1,23
20210311_1740-1750,0,1,2,18
20210311_1750-1800,0,1,4,21
20210311_1800-1810,0,1,5,25
20210311_1810-1820,0,1,4,22
20210311_1820-1830,0,1,5,34
20210311_1830-1840,0,1,5,27
20210311_1840-1850,0,1,8,25
20210311_1850-1900,0,1,5,21
20210311_1900-1910,0,1,6,21
20210311_1910-1920,0,1,6,18
20210311_1920-1930,1,1,6,18
20210311_1930-1940,1,1,4,22
20210311_1940-1950,1,1,3,19
20210311_1950-2000,1,1,4,18
20210311_2000-2010,1,0,4,19
20210311_2010-2020,1,1,4,19
20210311_2020-2030,0,1,3,8
20210311_2030-2040,0,1,3,17
20210311_2040-2050,0,1,4,22
20210311_2050-2100,0,1,3,17
20210311_2100-2110,0,1,2,4
20210311_2110-2120,0,1,3,12
20210311_2120-2130,0,1,4,10
20210311_2130-2140,0,1,5,12
20210311_2140-2150,0,1,3,17
20210311_2150-2200,0,1,4,20
20210311_2200-2210,0,1,3,17
20210311_2210-2220,0,1,4,12
20210311_2220-2230,0,1,4,15
20210311_2230-2240,0,1,5,16
20210311_2240-2250,0,1,4,15
20210311_2250-2300,0,1,3,16
20210311_2300-2310,0,1,3,14
20210311_2310-2320,0,1,3,19
20210311_2320-2330,0,1,3,18
20210311_2330-2340,0,1,3,19
20210311_2340-2350,0,1,2,13
20210311_2350-0000,0,0,3,14
20210312_0000-0010,0,1,3,14
20210312_0010-0020,0,1,5,19
20210312_0020-0030,0,1,4,19
20210312_0030-0040,0,1,2,20
20210312_0040-0050,0,1,2,15
20210312_0050-0100,0,1,3,12
20210312_0100-0110,0,1,5,13
20210312_0110-0120,0,1,2,12
20210312_0120-0130,0,1,3,16
20210312_0130-0140,0,1,2,9
20210312_0140-0150,0,1,4,11
20210312_0150-0200,0,0,2,9
20210312_0200-0210,0,1,3,5
20210312_0210-0220,0,1,2,6
20210312_0220-0230,0,1,2,4
20210312_0230-0240,0,1,3,2
20210312_0240-0250,0,1,2,3
20210312_0250-0300,0,1,3,5
20210312_0300-0310,0,1,2,6
20210312_0310-0320,0,1,2,2
20210312_0320-0330,0,1,3,4
20210312_0330-0340,0,1,4,6
20210312_0340-0350,0,1,4,4
20210312_0350-0400,0,1,2,7
20210312_0400-0410,0,1,1,6
20210312_0410-0420,0,1,2,7
20210312_0420-0430,0,1,3,13
20210312_0430-0440,0,1,4,14
20210312_0440-0450,0,1,2,8
20210312_0450-0500,0,1,3,3
20210312_0500-0510,0,1,2,11
20210312_0510-0520,0,1,4,12
20210312_0520-0530,0,1,2,7
20210312_0530-0540,0,1,3,4
20210312_0540-0550,0,0,2,5
20210312_0550-0600,0,1,2,7
20210312_0600-0610,0,1,3,13
20210312_0610-0620,0,1,3,12
20210312_0620-0630,0,1,5,15
20210312_0630-0640,0,1,3,9
20210312_0640-0650,0,1,2,6
20210312_0650-0700,0,1,3,9
20210312_0700-0710,0,1,3,10
20210312_0710-0720,0,1,4,13
20210312_0720-0730,0,1,3,12
20210312_0730-0740,0,1,2,8
20210312_0740-0750,0,1,2,16
20210312_0750-0800,0,1,4,23
20210312_0800-0810,0,1,4,13
20210312_0810-0820,0,1,2,20
20210312_0820-0830,0,1,2,28
20210312_0830-0840,0,1,2,35
20210312_0840-0850,0,1,4,43
20210312_0850-0900,0,1,2,45
20210312_0900-0910,0,1,4,42
20210312_0910-0920,0,1,2,34
20210312_0920-0930,0,1,2,28
20210312_0930-0940,0,0,4,26
20210312_0940-0950,0,1,2,27
20210312_0950-1000,0,1,3,23
20210312_1000-1010,0,1,2,20
20210312_1010-1020,0,1,2,18
20210312_1020-1030,0,1,3,11
20210312_1030-1040,0,1,4,15
20210312_1040-1050,0,1,4,14
20210312_1050-1100,0,1,2,21
20210312_1100-1110,0,1,0,25
20210312_1110-1120,0,1,2,31
20210312_1120-1130,0,1,4,25
20210312_1130-1140,0,0,4,13
20210312_1140-1150,0,1,2,13
20210312_1150-1200,0,1,2,12
20210312_1200-1210,0,1,3,10
20210312_1210-1220,0,1,5,11
20210312_1220-1230,0,1,3,10
20210312_1230-1240,0,1,4,16
20210312_1240-1250,0,1,3,30
20210312_1250-1300,0,1,3,32
20210312_1300-1310,0,1,4,36
20210312_1310-1320,0,1,3,47
20210312_1320-1330,0,1,4,52
20210312_1330-1340,0,2,2,50
20210312_1340-1350,0,2,2,25
20210312_1350-1400,0,1,3,23
20210312_1400-1410,0,1,4,16
20210312_1410-1420,0,1,4,16
20210312_1420-1430,0,2,2,17
20210312_1430-1440,0,1,0,21
20210312_1440-1450,0,1,2,29
20210312_1450-1500,0,1,5,23
20210312_1500-1510,0,1,6,21
20210312_1510-1520,0,1,2,18
20210312_1520-1530,0,0,2,18
20210312_1530-1540,0,1,3,19
20210312_1540-1550,0,1,5,12
20210312_1550-1600,0,1,2,8
20210312_1600-1610,0,1,4,12
20210312_1610-1620,0,1,2,17
20210312_1620-1630,0,1,2,15
20210312_1630-1640,0,1,5,15
20210312_1640-1650,0,1,4,17
20210312_1650-1700,0,1,4,17
20210312_1700-1710,0,1,3,18
20210312_1710-1720,0,2,3,18
20210312_1720-1730,0,1,4,17
20210312_1730-1740,0,1,6,13
20210312_1740-1750,0,1,5,21
20210312_1750-1800,0,1,3,25
20210312_1800-1810,0,1,0,26
20210312_1810-1820,0,1,2,17
20210312_1820-1830,0,1,4,16
20210312_1830-1840,0,1,4,14
20210312_1840-1850,0,1,2,15
20210312_1850-1900,0,1,3,16
20210312_1900-1910,0,1,4,12
20210312_1910-1920,0,0,6,9
20210312_1920-1930,0,2,5,8
20210312_1930-1940,0,1,5,13
20210312_1940-1950,0,2,4,13
20210312_1950-2000,0,2,1,9
20210312_2000-2010,0,2,3,8
20210312_2010-2020,0,2,3,13
20210312_2020-2030,0,2,4,11
20210312_2030-2040,0,1,2,14
20210312_2040-2050,0,1,1,10
20210312_2050-2100,0,1,4,11
20210312_2100-2110,0,1,4,13
20210312_2110-2120,0,0,4,16
20210312_2120-2130,0,1,2,11
20210312_2130-2140,0,1,1,8
20210312_2140-2150,0,1,2,9
20210312_2150-2200,0,1,4,12
20210312_2200-2210,0,1,5,15
20210312_2210-2220,,,,
20210312_2220-2230,0,1,3,17
20210312_2230-2240,0,1,3,16
20210312_2240-2250,0,1,5,13
20210312_2250-2300,0,1,3,18
20210312_2300-2310,0,1,4,14
20210312_2310-2320,0,1,3,11
20210312_2320-2330,0,1,2,14
20210312_2330-2340,0,1,4,20
20210312_2340-2350,0,2,4,22
20210312_2350-0000,0,2,3,25
20210313_0000-0010,0,2,2,15
20210313_0010-0020,0,2,1,11
20210313_0020-0030,0,2,5,10
20210313_0030-0040,0,2,4,9
20210313_0040-0050,0,1,4,10
20210313_0050-0100,0,1,3,6
20210313_0100-0110,0,0,0,7
20210313_0110-0120,0,1,2,8
20210313_0120-0130,0,1,4,10
20210313_0130-0140,0,2,7,14
20210313_0140-0150,0,1,2,12
20210313_0150-0200,0,1,2,9
20210313_0200-0210,0,1,1,9
20210313_0210-0220,0,1,6,7
20210313_0220-0230,0,1,3,11
20210313_0230-0240,0,1,3,7
20210313_0240-0250,0,1,2,4
20210313_0250-0300,0,1,2,6
20210313_0300-0310,0,1,3,7
20210313_0310-0320,0,1,3,9
20210313_0320-0330,0,1,3,6
20210313_0330-0340,0,1,2,6
20210313_0340-0350,0,1,1,6
20210313_0350-0400,0,1,3,3
20210313_0400-0410,0,1,4,4
20210313_0410-0420,0,1,5,2
20210313_0420-0430,0,1,2,4
20210313_0430-0440,0,1,0,3
20210313_0440-0450,0,1,1,5
20210313_0450-0500,0,0,4,8
20210313_0500-0510,0,1,5,4
20210313_0510-0520,0,1,2,3
20210313_0520-0530,0,1,2,8
20210313_0530-0540,0,1,1,6
20210313_0540-0550,0,1,5,8
20210313_0550-0600,0,1,4,5
20210313_0600-0610,0,1,3,6
20210313_0610-0620,0,1,2,6
20210313_0620-0630,0,1,1,4
20210313_0630-0640,0,1,3,6
20210313_0640-0650,0,1,3,5
20210313_0650-0700,0,0,3,2
20210313_0700-0710,0,1,2,4
20210313_0710-0720,0,1,1,9
20210313_0720-0730,0,1,3,15
20210313_0730-0740,0,1,4,10
20210313_0740-0750,0,1,5,10
20210313_0750-0800,0,1,4,8
20210313_0800-0810,0,1,0,8
20210313_0810-0820,0,1,1,9
20210313_0820-0830,0,1,4,8
20210313_0830-0840,0,1,5,5
20210313_0840-0850,0,0,2,5
20210313_0850-0900,0,1,2,6
20210313_0900-0910,0,1,2,7
20210313_0910-0920,0,1,4,8
20210313_0920-0930,0,1,3,13
20210313_0930-0940,0,1,4,12
20210313_0940-0950,0,1,2,10
20210313_0950-1000,0,1,1,7
20210313_1000-1010,0,1,3,20
20210313_1010-1020,0,1,3,20
20210313_1020-1030,0,1,5,27
20210313_1030-1040,0,1,2,23
20210313_1040-1050,0,0,1,30
20210313_1050-1100,0,1,5,26
20210313_1100-1110,0,1,5,24
20210313_1110-1120,0,1,6,20
20210313_1120-1130,0,1,2,25
20210313_1130-1140,0,1,1,22
20210313_1140-1150,0,1,1,17
20210313_1150-1200,0,1,4,13
20210313_1200-1210,0,1,5,15
20210313_1210-1220,0,1,2,14
20210313_1220-1230,0,1,2,15
20210313_1230-1240,0,1,1,11
20210313_1240-1250,0,1,4,9
20210313_1250-1300,0,1,4,9
20210313_1300-1310,0,1,4,16
20210313_1310-1320,0,1,2,23
20210313_1320-1330,0,1,2,19
20210313_1330-1340,0,2,3,7
20210313_1340-1350,0,1,5,9
20210313_1350-1400,0,1,7,18
20210313_1400-1410,0,1,3,29
20210313_1410-1420,0,1,2,23
20210313_1420-1430,0,1,3,16
20210313_1430-1440,0,0,4,16
20210313_1440-1450,0,1,5,17
20210313_1450-1500,0,1,2,29
20210313_1500-1510,0,1,0,29
20210313_1510-1520,0,1,1,21
20210313_1520-1530,0,1,4,18
20210313_1530-1540,0,2,6,17
20210313_1540-1550,0,1,2,17
20210313_1550-1600,0,1,2,15
20210313_1600-1610,0,2,1,12
20210313_1610-1620,0,1,4,14
20210313_1620-1630,0,2,4,14
20210313_1630-1640,0,2,5,20
20210313_1640-1650,0,2,3,15
20210313_1650-1700,0,2,2,12
20210313_1700-1710,0,2,4,10
20210313_1710-1720,0,2,4,13
20210313_1720-1730,0,2,5,17
20210313_1730-1740,0,2,3,13
20210313_1740-1750,0,2,3,12
20210313_1750-1800,0,2,2,11
20210313_1800-1810,0,2,4,8
20210313_1810-1820,0,1,5,11
20210313_1820-1830,0,0,3,9
20210313_1830-1840,0,1,1,11
20210313_1840-1850,0,1,2,12
20210313_1850-1900,0,1,5,11
20210313_1900-1910,0,1,6,12
20210313_1910-1920,0,1,3,13
20210313_1920-1930,0,1,2,13
20210313_1930-1940,0,1,1,16
20210313_1940-1950,0,1,4,11
20210313_1950-2000,0,2,4,15
20210313_2000-2010,0,1,6,8
20210313_2010-2020,0,1,4,8
20210313_2020-2030,0,0,1,1
20210313_2030-2040,0,2,2,2
20210313_2040-2050,0,2,3,6
20210313_2050-2100,0,2,5,5
20210313_2100-2110,0,2,2,8
20210313_2110-2120,0,2,1,13
20210313_2120-2130,0,1,3,8
20210313_2130-2140,0,1,5,14
20210313_2140-2150,0,1,6,7
20210313_2150-2200,0,1,4,14
20210313_2200-2210,0,1,0,10
20210313_2210-2220,0,1,1,11
20210313_2220-2230,0,1,3,12
20210313_2230-2240,0,1,6,17
20210313_2240-2250,0,1,4,16
20210313_2250-2300,0,1,2,14
20210313_2300-2310,0,1,2,19
20210313_2310-2320,0,1,3,25
20210313_2320-2330,0,1,3,23
20210313_2330-2340,0,1,5,16
20210313_2340-2350,0,1,2,12
20210313_2350-0000,0,1,1,13
20210314_0000-0010,0,1,2,15
20210314_0010-0020,0,0,5,9
20210314_0020-0030,0,1,4,11
20210314_0030-0040,0,1,3,15
20210314_0040-0050,0,1,3,12
20210314_0050-0100,0,1,2,22
20210314_0100-0110,0,1,3,13
20210314_0110-0120,0,1,5,14
20210314_0120-0130,0,1,4,7
20210314_0130-0140,0,1,1,10
20210314_0140-0150,0,1,2,11
20210314_0150-0200,0,1,4,7
20210314_0200-0210,0,1,5,9
20210314_0210-0220,0,0,3,6
20210314_0220-0230,0,2,2,3
20210314_0230-0240,0,2,1,12
20210314_0240-0250,0,2,4,9
20210314_0250-0300,0,2,3,9
20210314_0300-0310,0,2,4,6
20210314_0310-0320,0,1,3,7
20210314_0320-0330,0,1,1,11
20210314_0330-0340,0,1,2,4
20210314_0340-0350,0,1,3,5
20210314_0350-0400,0,2,5,3
20210314_0400-0410,0,1,4,6
20210314_0410-0420,0,2,1,11
20210314_0420-0430,0,2,2,11
20210314_0430-0440,0,1,6,10
20210314_0440-0450,0,1,5,6
20210314_0450-0500,0,2,3,8
20210314_0500-0510,0,2,0,8
20210314_0510-0520,0,1,1,6
20210314_0520-0530,0,2,3,6
20210314_0530-0540,0,2,5,5
20210314_0540-0550,0,1,3,6
20210314_0550-0600,0,2,2,4
20210314_0600-0610,0,2,1,3
20210314_0610-0620,0,1,4,2
20210314_0620-0630,0,2,3,6
20210314_0630-0640,0,2,4,5
20210314_0640-0650,0,2,3,9
20210314_0650-0700,0,1,1,13
20210314_0700-0710,0,1,3,19
20210314_0710-0720,0,1,3,12
20210314_0720-0730,0,1,4,9
20210314_0730-0740,0,1,3,7
20210314_0740-0750,0,1,1,6
20210314_0750-0800,0,2,2,4
20210314_0800-0810,0,2,4,7
20210314_0810-0820,0,1,5,10
20210314_0820-0830,0,2,3,13
20210314_0830-0840,0,1,1,7
20210314_0840-0850,0,1,1,8
20210314_0850-0900,0,1,3,7
20210314_0900-0910,0,1,6,7
20210314_0910-0920,0,1,4,12
20210314_0920-0930,0,1,3,10
20210314_0930-0940,0,1,2,7
20210314_0940-0950,0,1,3,8
20210314_0950-1000,0,1,4,7
20210314_1000-1010,0,1,6,14
20210314_1010-1020,0,1,5,17
20210314_1020-1030,0,1,1,23
20210314_1030-1040,0,1,2,17
20210314_1040-1050,0,1,3,24
20210314_1050-1100,0,1,4,23
20210314_1100-1110,0,1,4,29
20210314_1110-1120,0,2,1,21
20210314_1120-1130,0,1,2,24
20210314_1130-1140,0,2,3,20
20210314_1140-1150,0,1,6,21
20210314_1150-1200,0,1,3,14
20210314_1200-1210,0,0,0,15
20210314_1210-1220,0,1,2,15
20210314_1220-1230,0,1,4,12
20210314_1230-1240,0,1,5,16
20210314_1240-1250,0,1,3,16
20210314_1250-1300,0,1,3,18
20210314_1300-1310,0,1,1,24
20210314_1310-1320,0,1,3,20
20210314_1320-1330,0,1,2,19
20210314_1330-1340,0,2,5,10
20210314_1340-1350,0,2,3,12
20210314_1350-1400,0,3,1,14
20210314_1400-1410,0,1,2,10
20210314_1410-1420,0,1,2,11
20210314_1420-1430,0,1,5,12
20210314_1430-1440,0,1,4,11
20210314_1440-1450,0,1,1,12
20210314_1450-1500,0,1,2,8
20210314_1500-1510,0,1,4,10
20210314_1510-1520,0,1,5,9
20210314_1520-1530,0,1,3,15
20210314_1530-1540,0,1,1,20
20210314_1540-1550,0,1,1,18
20210314_1550-1600,0,1,3,26
20210314_1600-1610,0,0,5,20
20210314_1610-1620,0,1,3,14
20210314_1620-1630,0,1,3,9
20210314_1630-1640,0,1,1,9
20210314_1640-1650,0,1,3,13
20210314_1650-1700,0,1,3,9
20210314_1700-1710,0,1,5,11
20210314_1710-1720,0,1,4,8
20210314_1720-1730,0,1,1,5
20210314_1730-1740,0,1,2,8
20210314_1740-1750,0,1,2,12
20210314_1750-1800,0,1,5,16
20210314_1800-1810,0,0,3,13
20210314_1810-1820,0,1,2,8
20210314_1820-1830,0,1,2,10
20210314_1830-1840,0,1,3,8
20210314_1840-1850,0,1,4,12
20210314_1850-1900,0,2,3,10
20210314_1900-1910,0,2,1,11
20210314_1910-1920,0,1,1,15
20210314_1920-1930,0,1,3,14
20210314_1930-1940,0,1,4,9
20210314_1940-1950,0,1,4,10
20210314_1950-2000,0,1,3,10
20210314_2000-2010,0,0,1,9
20210314_2010-2020,0,1,3,7
20210314_2020-2030,0,1,2,14
20210314_2030-2040,0,1,4,12
20210314_2040-2050,0,1,4,9
20210314_2050-2100,0,1,1,10
20210314_2100-2110,0,1,2,9
20210314_2110-2120,0,1,4,7
20210314_2120-2130,0,1,5,13
20210314_2130-2140,0,1,3,13
